55	0	1	0	1	87	0	-262	0
56	0	0	0	0	-12	0	294	32768
56	0	1	0	1	-88	0	95	36773
57	0	0	0	0	-2	0	174	32768
58	0	0	0	0	48	0	15	40960
59	0	0	0	0	-28	20	1	32768
59	0	1	0	1	-28	20	1	32768
59	0	2	0	2	-28	20	1	32768
59	4	0	0	0	-28	20	1	32768
59	4	1	0	1	-28	20	1	32768
59	4	2	0	2	-28	20	1	32768
59	5	0	0	0	-28	20	1	32768
59	5	1	0	1	-28	20	1	32768
59	5	2	0	2	-28	20	1	32768
59	6	0	0	0	-28	20	1	32768
59	6	1	0	1	-28	20	1	32768
59	6	2	0	2	-28	20	1	32768
60	0	0	0	0	-25	30	205	32768
61	0	0	0	0	-25	20	5	32768
61	0	1	0	1	-25	20	5	32768
61	0	2	0	2	-25	20	5	32768
61	4	0	0	0	-25	20	5	32768
61	4	1	0	1	-25	20	5	32768
61	4	2	0	2	-25	20	5	32768
61	5	0	0	0	-25	20	5	32768
61	5	1	0	1	-25	20	5	32768
61	5	2	0	2	-25	20	5	32768
61	6	0	0	0	-25	20	5	32768
61	6	1	0	1	-25	20	5	32768
61	6	2	0	2	-25	20	5	32768
62	0	0	0	0	35	0	85	29127
62	0	1	13	1	622	0	82	32768
62	0	2	1	2	1232	0	76	32768
62	0	3	2	3	1825	0	76	32768
62	0	4	12	4	4797	0	1250	32768
62	0	5	4	5	3098	0	-172	32768
62	0	6	5	6	34	0	1283	32768
62	0	7	6	7	631	0	1265	32768
62	0	8	7	8	1225	-69	1274	32768
62	0	9	8	9	1828	0	1252	32768
63	0	0	0	0	0	32	277	32768
64	0	0	0	0	-23	73	1080	32768
65	0	0	0	0	-2	200	2226	32768
65	0	1	2	1	0	60	-1151	32768
65	4	0	2	0	-4	40	-1063	32768
65	5	0	2	0	-4	40	-1063	32768
66	0	0	0	0	-10	0	380	32768
66	0	1	0	1	-10	0	380	32768
66	4	0	0	0	-23	0	360	32767
66	5	0	0	0	-5	0	343	32767
66	6	0	0	0	-5	0	343	32767
67	0	0	1	0	0	-40	2453	32768
67	0	1	1	1	-7	-40	1515	0
67	0	2	0	2	0	40	193	0
67	0	3	1	3	0	-40	1450	0
67	0	4	0	4	0	70	46	61895
67	0	5	1	5	0	-40	2160	0
67	0	6	1	6	0	-40	2170	0
67	0	7	1	7	0	-20	2025	0
67	4	0	0	0	0	70	46	61895
67	5	0	0	0	6	0	536	0
67	6	0	0	0	0	70	46	61895
67	7	0	1	0	-7	-40	1515	0
67	8	0	1	0	-7	-40	1515	0
67	9	0	1	0	-7	-40	1515	0
67	10	0	1	0	-7	-40	1515	0
67	11	0	1	0	-7	-40	1515	0
67	12	0	1	0	-7	-40	1515	0
67	13	0	1	0	-7	-40	1515	0
67	14	0	1	0	-7	-40	1515	0
68	0	0	0	0	-2	6	2	49152
68	4	0	0	0	-2	6	2	49152
68	5	0	0	0	-2	6	2	49152
68	6	0	0	0	-2	6	2	49152
69	0	0	0	0	2247	0	87	49152
69	0	1	0	1	-1836	0	-824	16384
70	0	0	0	0	2254	0	83	49152
71	0	0	0	0	0	0	-7900	0
71	4	0	0	0	0	0	-7900	0
71	5	0	0	0	0	0	-7900	0
71	6	0	0	0	-641	0	-830	0
71	7	0	0	0	0	0	0	0
71	8	0	0	0	-641	0	-830	0
71	9	0	0	0	0	0	-7900	0
71	10	0	0	0	0	0	-7900	0
71	11	0	0	0	-641	0	-830	0
71	12	0	0	0	0	0	0	0
72	0	0	0	0	-56	-470	-1674	32768
72	0	1	6	1	2890	-150	275	32768
72	0	2	6	2	3096	-150	33	16384
73	0	0	0	0	1	0	1374	32768
74	0	0	0	0	604	44	8	49152
74	0	1	0	1	-429	84	0	49152
74	4	0	0	0	604	44	8	49152
74	5	0	0	0	604	44	8	49152
74	6	0	0	0	604	44	8	49152
75	0	0	0	0	-1	0	378	32768
76	0	0	1	0	981	0	184	32768
76	0	1	0	1	-110	0	185	32768
76	0	2	1	2	1050	0	12	32768
77	0	0	0	0	-11	0	215	32768
77	2	0	0	0	-11	0	215	32768
78	0	0	0	0	-11	0	381	32768
79	0	0	0	0	656	1086	-167	49152
79	4	0	0	0	656	1086	-167	49152
80	0	0	0	0	-1	0	507	32768
81	0	0	0	0	160	0	1415	61895
81	0	1	0	1	3757	251	232	57344
81	0	2	0	2	5984	-20	3773	36409
81	0	3	0	3	5105	-160	8467	0
81	0	4	0	4	-5891	-881	15676	49152
81	0	5	0	5	-9645	-155	6850	16384
81	0	6	0	6	-1850	196	5956	45511
81	0	7	0	7	1	0	697	32768
81	0	8	0	8	-5920	-876	15632	0
81	0	9	0	9	0	70	1380	16384
81	1	0	0	0	160	0	1415	61895
81	1	1	0	1	3757	251	232	57344
81	1	2	0	2	5984	-20	3773	36409
81	1	3	0	3	5105	-160	8467	0
81	1	4	0	4	-5891	-881	15676	49152
81	1	5	0	5	-9645	-155	6850	16384
81	1	6	0	6	-1850	196	5956	45511
81	1	7	0	7	1	0	697	32768
81	1	8	0	8	-5920	-876	15632	0
81	1	9	0	9	0	70	1380	16384
81	2	0	0	0	-10	0	1324	32768
81	2	1	0	1	3759	252	232	57344
81	2	2	0	2	5984	-20	3773	36409
81	2	3	0	3	5137	-160	8467	0
81	2	4	0	4	-5890	-874	15636	49152
81	2	5	0	5	-9645	-155	6850	16384
81	2	6	0	6	-1850	196	5956	45511
81	2	7	0	7	-6	0	1182	25304
81	2	8	0	8	-5919	-869	15592	0
81	2	9	0	9	-1394	0	990	0
81	4	0	0	0	2367	11	2211	43691
81	5	0	0	0	2367	11	2211	43691
81	6	0	0	0	2367	11	2211	43691
81	7	0	0	0	-56	1	2117	0
81	8	0	0	0	-10	0	1324	32768
81	9	0	0	0	-56	1	2117	0
81	10	0	0	0	-10	0	1324	32768
81	11	0	0	0	2367	11	2211	43691
81	12	0	0	0	-56	1	2117	0
82	0	0	0	0	-2649	138	1063	16384
82	0	1	0	1	-97	511	-1787	3641
82	0	2	0	2	1895	189	1391	32768
82	0	3	0	3	-193	320	-651	16384
82	0	4	0	4	917	-500	521	11105
82	0	5	0	5	-371	240	1701	16384
82	0	6	0	6	-49	0	224	32768
82	0	7	0	7	776	200	25	16384
82	0	8	0	8	1188	260	524	52793
82	0	9	0	9	120	320	-567	12743
82	1	0	0	0	-2649	138	1063	16384
82	1	1	0	1	-97	511	-1787	3641
82	1	2	0	2	1895	189	1391	32768
82	1	3	0	3	-193	320	-651	16384
82	1	4	0	4	917	-500	521	11105
82	1	5	0	5	-371	240	1701	16384
82	1	6	0	6	-48	0	228	32768
82	1	7	0	7	777	200	25	16384
82	1	8	0	8	1187	260	526	52793
82	1	9	0	9	119	320	-566	12743
82	2	0	0	0	-2638	138	1065	16384
82	2	1	0	1	-97	511	-1787	3641
82	2	2	0	2	1901	189	1385	32768
82	2	3	0	3	-191	320	-650	16384
82	2	4	0	4	846	-500	520	11105
82	2	5	0	5	-373	240	1702	16384
82	2	6	0	6	-51	0	224	0
82	2	7	0	7	780	200	24	16384
82	2	8	0	8	1183	260	523	52429
82	2	9	0	9	119	320	-567	12743
82	3	0	0	0	-2638	138	1065	16384
82	3	1	0	1	-97	511	-1787	3641
82	3	12	0	12	592	320	-590	49152
82	3	13	0	13	175	0	477	16384
82	3	14	0	14	-131	554	1479	49152
82	3	15	0	15	260	240	1730	45511
82	4	0	0	0	-2684	138	1072	16384
82	5	0	0	0	-2684	138	1072	16384
82	6	0	0	0	-2684	138	1072	16384
82	7	0	0	0	-2684	138	1072	16384
82	8	0	0	0	-2684	138	1072	16384
83	0	0	1	0	-1411	0	330	16384
83	0	1	0	1	2539	100	83	49152
83	0	2	1	2	-776	1	600	16384
83	0	3	1	3	-643	121	-336	0
83	0	4	1	4	-347	60	121	49152
83	0	5	1	5	152	120	281	49152
83	0	6	1	6	731	180	-22	49152
83	0	7	1	7	1140	340	85	49152
83	1	0	1	0	-1411	0	330	16384
83	1	1	0	1	2534	100	87	49152
83	1	2	1	2	-776	1	598	16384
83	1	3	1	3	-643	121	-336	0
83	1	4	1	4	-347	60	121	49152
83	1	5	1	5	152	120	281	49152
83	1	6	1	6	745	180	-22	49152
83	1	7	1	7	1140	340	85	49152
83	2	0	1	0	-1411	0	330	16384
83	2	1	0	1	2551	100	72	49152
83	2	2	1	2	-777	1	595	16384
83	2	3	1	3	-643	121	-336	0
83	2	4	1	4	-347	60	121	49152
83	2	5	1	5	152	120	281	49152
83	2	6	1	6	745	180	-27	49152
83	2	7	1	7	1140	340	85	49152
83	2	8	1	8	1140	340	85	50972
83	3	0	1	0	-1411	0	330	16384
83	3	1	0	1	2551	100	72	49152
83	3	2	1	2	-777	1	595	16384
83	3	3	1	3	-643	121	-336	0
83	3	4	1	4	-347	60	121	49152
83	3	5	1	5	152	120	281	49152
83	3	6	1	6	745	180	-27	49152
83	3	7	1	7	1140	340	85	49152
83	3	8	1	8	1140	340	85	50972
83	4	0	1	0	-1411	0	330	16384
83	5	0	1	0	-1411	0	330	16384
84	0	0	0	0	-1506	-20	1510	28763
84	0	1	1	1	4179	1441	-1384	49152
84	0	2	1	2	4413	920	-1403	49152
84	0	3	0	3	-1357	-86	1542	30948
84	0	4	1	4	4084	620	-932	32768
84	2	0	0	0	-1509	-20	1502	26761
84	2	1	1	1	4179	1441	-1384	49152
84	2	2	1	2	4404	920	-1403	49152
84	2	3	0	3	-1364	-87	1566	29127
84	2	4	1	4	4081	620	-932	32768
85	0	0	0	0	-68	-80	941	25486
85	0	1	1	1	3896	-153	-1184	56434
85	0	2	0	2	-1413	-74	-283	32768
85	0	3	0	3	-31	100	1073	47696
85	0	4	0	4	854	0	-272	16384
85	0	5	0	5	-1034	120	394	32768
85	0	6	0	6	-314	380	-1362	0
85	0	7	0	7	-40	344	1244	12743
85	0	8	0	8	1036	0	524	0
85	0	9	0	9	-445	0	-486	26396
85	2	0	0	0	-68	-80	941	25486
85	2	1	1	1	3844	-161	-1080	57344
85	2	2	0	2	-1413	-74	-283	32768
85	2	3	0	3	-31	100	1073	47696
85	2	4	0	4	854	0	-272	21845
85	2	5	0	5	-1034	120	394	16384
85	2	6	0	6	-314	380	-1362	32768
85	2	7	0	7	-40	344	1244	0
85	2	8	0	8	1036	0	524	12743
85	2	9	0	9	-445	0	-486	0
85	3	0	0	0	-68	-80	941	25486
85	3	1	1	1	3844	-161	-1080	57344
85	3	2	0	2	-1413	-74	-283	32768
85	3	3	0	3	-31	100	1073	47696
85	3	4	0	4	854	0	-272	21845
85	3	5	0	5	-1034	120	394	16384
85	3	6	0	6	-314	380	-1362	32768
85	3	7	0	7	-40	344	1244	0
85	3	8	0	8	1036	0	524	12743
85	3	9	0	9	-445	0	-486	0
85	4	0	1	0	4167	-171	-539	0
85	5	0	1	0	4272	-175	-430	25486
85	6	0	1	0	4275	-175	-430	25486
85	7	0	1	0	5007	411	-609	57344
85	8	0	1	0	-68	-80	941	25486
85	9	0	1	0	-68	-80	941	25486
85	10	0	1	0	3320	-99	-332	25486
85	11	0	0	0	-181	-80	945	0
85	12	0	1	0	3844	-161	-1080	57344
85	13	0	1	0	3844	-161	-1080	57344
86	0	0	0	0	-201	0	2183	32768
86	0	1	0	1	-2	680	-3180	0
86	0	2	0	2	10	500	-2610	0
86	2	0	0	0	-201	0	2183	32768
86	2	1	0	1	-2	680	-3180	0
86	2	2	0	2	10	500	-2610	0
86	2	3	0	3	10	500	-2610	0
86	4	0	0	0	8	480	-2612	0
86	5	0	0	0	8	480	-2612	0
87	0	0	0	0	-2093	-1037	705	0
87	0	1	0	1	-3918	-1142	2533	9102
87	0	2	0	2	-929	-1313	6555	32768
87	0	3	0	3	-2093	-1037	706	0
87	0	4	0	4	-2422	-1033	3858	16384
87	0	5	0	5	-1045	-1223	7457	32768
87	0	6	0	6	1322	-1218	3871	49152
87	0	7	0	7	-912	-1544	3759	0
87	0	8	0	8	-1045	-1223	7460	32768
87	2	0	0	0	-2093	-1037	705	0
87	2	1	0	1	-3921	-1138	2533	9102
87	2	2	0	2	-917	-2201	6359	32768
87	2	3	0	3	-2093	-1037	706	0
87	2	4	0	4	-2423	-1033	3861	16384
87	2	5	0	5	-1254	-1243	7361	16384
87	2	6	0	6	1329	-1218	3872	49152
87	2	7	0	7	-918	-1543	3761	0
87	2	8	0	8	-1045	-1223	7460	32768
87	2	9	0	9	-1045	-1223	7460	32768
87	4	0	0	0	-1044	-1243	7458	0
87	5	0	0	0	-1044	-1243	7458	0
88	0	0	1	0	-1112	210	-160	16384
88	0	1	0	1	540	996	-2503	6372
88	0	2	1	2	524	52	254	9284
88	0	3	0	3	623	947	-1499	40596
88	0	4	1	4	-208	-210	-280	36409
88	2	0	1	0	-1150	210	-150	16384
88	2	1	0	1	537	996	-2501	6372
88	2	2	1	2	520	52	248	9284
88	2	3	0	3	617	947	-1507	36955
88	2	4	1	4	-208	-210	-280	36409
88	4	0	0	0	922	899	-1341	0
89	0	0	0	0	-1480	-10	1755	13653
89	0	1	0	1	-1560	52	-46	49152
89	0	2	0	2	-2361	2	674	32768
89	0	3	0	3	-252	111	-1735	0
89	0	4	0	4	-1599	20	2598	32768
89	0	5	0	5	232	60	2693	32768
89	1	0	0	0	-1480	-10	1755	13653
89	1	1	0	1	-1560	52	-46	49152
89	1	2	0	2	-2361	2	674	32768
89	1	3	0	3	-252	111	-1735	0
89	1	4	0	4	-1599	20	2598	32768
89	1	5	0	5	232	60	2693	32768
89	2	0	0	0	-1480	-10	1755	13653
89	2	1	0	1	-1560	52	-46	49152
89	2	2	0	2	-2361	2	674	32768
89	2	3	0	3	-252	101	-1735	0
89	2	4	0	4	-1599	20	2598	32768
89	2	5	0	5	232	60	2693	32768
89	4	0	0	0	-2047	20	251	32768
89	5	0	0	0	-2021	20	-32	17112
89	5	1	0	1	-1690	52	-46	49152
89	5	2	0	2	345	20	2610	32768
89	5	3	0	3	1759	239	138	51883
89	5	4	0	4	-1599	20	2598	32768
89	6	0	0	0	-2021	20	-32	17112
89	6	1	0	1	-1690	52	-46	49152
89	6	2	0	2	345	20	2610	32768
89	6	3	255	3	1759	239	138	51883
89	6	4	0	4	-1599	20	2598	32768
90	0	0	0	0	2664	-269	778	36409
90	0	1	0	1	187	-2828	2447	32768
90	0	2	0	2	-3804	354	-1227	16384
90	0	3	0	3	-3262	239	-761	7282
90	0	4	0	4	-982	15	-362	2549
90	2	0	0	0	2664	-269	778	36409
90	2	1	0	1	-1025	15	-355	20753
90	2	2	0	2	-3804	354	-1227	16384
90	2	3	0	3	-3264	239	-757	7282
90	2	4	0	4	-973	15	-362	2549
90	4	0	0	0	-900	29	379	21845
90	5	0	0	0	1577	-220	-256	21845
90	6	0	0	0	1086	99	-807	5825
91	0	0	0	0	-3	0	295	32768
91	0	1	8	1	802	0	-2740	0
91	0	2	0	2	-304	0	1	16384
91	0	3	0	3	-2	0	-308	0
91	0	4	0	4	300	0	-1	49152
91	0	5	7	5	1876	0	-2396	49152
91	0	6	2	6	794	-26	-1112	0
91	0	7	3	7	2188	-260	-855	49152
91	0	8	5	8	-1509	-200	1603	15110
91	0	9	5	9	-901	-200	1601	49152
91	2	0	0	0	-1	0	305	32768
91	2	1	8	1	802	0	-2589	0
91	2	2	9	2	-1023	0	-129	49152
91	2	3	0	3	-1	0	-296	0
91	2	4	0	4	292	0	0	49152
91	2	5	7	5	1908	0	-2387	49152
91	2	6	2	6	797	-15	-1091	0
91	2	7	3	7	2134	-196	-851	49152
91	2	8	5	8	-1502	-200	1600	15110
91	2	9	5	9	-901	-200	1602	49152
91	4	0	5	0	-1235	-220	1602	0
92	0	0	0	0	3789	7	-259	49152
92	0	1	0	1	-1548	48	2	16384
92	0	2	0	2	-1662	733	592	32768
92	0	3	0	3	-1646	738	-519	0
92	0	4	0	4	-1185	8	1	16384
92	0	5	0	5	-850	20	-2070	5461
92	0	6	0	6	-1555	726	375	23666
92	0	7	0	7	2260	105	-1425	0
92	2	0	0	0	3789	7	-259	49152
92	2	1	0	1	-1548	48	2	16384
92	2	2	0	2	-1664	733	593	32768
92	2	3	0	3	-1648	738	-516	0
92	2	4	0	4	-1185	8	1	16384
92	2	5	0	5	-850	20	-2070	5461
92	2	6	0	6	-1555	726	375	23666
92	2	7	0	7	2260	105	-1425	0
92	2	8	0	8	-850	20	-2070	5461
92	4	0	0	0	31	20	-1065	0
92	5	0	0	0	31	20	-1065	0
93	0	0	0	0	-842	3	-84	32768
93	0	1	0	1	200	333	-2554	49152
93	0	2	0	2	410	333	-1794	49152
93	0	3	0	3	626	333	-1718	49152
93	0	4	0	4	629	533	-1401	51337
93	0	5	0	5	222	333	-1347	0
93	0	6	0	6	679	533	-2056	49152
93	0	7	0	7	325	572	-1084	14382
93	0	8	0	8	947	733	-1207	16384
93	0	9	0	9	931	733	-1404	0
93	2	0	0	0	-842	3	-84	32768
93	2	1	0	1	200	333	-2554	49152
93	2	2	0	2	410	333	-1794	49152
93	2	3	0	3	626	333	-1718	49152
93	2	4	0	4	629	533	-1401	51337
93	2	5	0	5	222	333	-1347	0
93	2	6	0	6	679	533	-2056	49152
93	2	7	0	7	325	572	-1084	14382
93	2	8	0	8	947	733	-1207	16384
93	2	9	0	9	931	733	-1404	0
93	3	0	0	0	-842	3	-84	32768
93	3	1	0	1	200	333	-2554	49152
93	3	10	0	10	1230	834	-1769	0
93	3	11	0	11	763	640	-2662	0
93	3	12	0	12	314	1113	-2982	49152
93	3	13	0	13	1249	653	-2061	49152
93	3	14	0	14	40	333	-1022	49152
93	3	15	0	15	-1786	12	-3382	182
93	3	16	1	16	3662	1413	-507	49152
93	3	17	0	17	188	733	-2919	32768
93	3	18	0	18	188	733	-2919	49152
93	4	0	1	0	3336	1447	191	32768
93	4	1	0	1	60	347	-1020	49152
93	4	2	0	2	406	333	-1837	49152
93	4	3	0	3	269	333	-1349	49152
93	4	4	0	4	669	533	-1402	49152
93	4	5	0	5	377	572	-1087	0
93	4	6	0	6	948	733	-1163	51337
93	4	7	0	7	980	733	-1399	14382
93	4	8	0	8	676	533	-2113	0
93	4	9	0	9	1280	834	-1769	49152
93	5	0	0	0	86	1113	-2676	32768
93	6	0	0	0	174	737	-2932	32768
94	0	0	1	0	4500	-360	3039	49152
94	0	1	1	1	-4265	-38	-1101	16384
95	0	0	0	0	-225	1086	3743	38229
95	0	1	0	1	575	1617	-310	16384
95	0	2	0	2	2627	1142	2567	53339
95	0	3	0	3	908	1561	-498	32768
95	0	4	0	4	913	1109	2937	16384
96	0	0	0	0	-1344	118	2221	43691
96	0	1	0	1	-407	1191	-1860	0
96	0	2	0	2	230	3263	-4670	61895
96	0	3	0	3	-1671	677	-924	0
96	0	4	0	4	-249	3314	-4497	5097
96	0	5	0	5	-1706	942	558	0
96	2	0	0	0	-1344	118	2221	43691
96	2	1	0	1	-407	1191	-1860	0
96	2	2	0	2	230	3263	-4670	61895
96	2	3	0	3	-1695	683	-535	0
96	2	4	0	4	-206	3295	-4391	4733
96	2	5	0	5	-1547	178	2130	11469
96	4	0	0	0	-1480	161	2152	46967
96	5	0	0	0	-1682	716	-446	46967
96	6	0	0	0	-1682	716	-446	46967
96	7	0	0	0	-1682	716	-446	46967
96	8	0	0	0	272	3216	-4751	0
97	0	0	1	0	-1114	1360	2065	20935
97	0	1	1	1	-1705	722	13	20207
97	0	2	0	2	12	-350	-1419	32768
97	0	3	1	3	-1287	829	941	18204
97	0	4	1	4	0	441	0	32768
97	2	0	1	0	-1121	1360	2076	20935
97	2	1	1	1	-1749	722	26	20207
97	2	2	0	2	12	-350	-1419	32768
97	2	3	1	3	-1287	829	941	18204
97	2	4	1	4	0	441	0	32768
97	2	5	1	5	0	441	0	32768
97	4	0	1	0	-821	769	1221	0
97	5	0	1	0	-821	769	1221	0
98	0	0	3	0	56	600	1104	32768
98	0	1	1	1	90	40	-1416	0
98	0	2	3	2	-134	-3	-42	19661
98	0	3	3	3	441	196	1153	36045
98	2	0	3	0	56	600	1104	32768
98	2	1	1	1	47	40	-1523	59529
98	2	2	3	2	-134	-3	-42	19661
98	2	3	3	3	441	196	1153	36045
98	4	0	1	0	90	40	-1416	0
98	5	0	1	0	-23	40	-1234	19843
99	0	0	0	0	1107	0	-3740	52793
99	0	1	0	1	61	0	-612	0
99	0	2	0	2	129	0	2025	16384
99	0	3	0	3	-2183	0	56	32768
99	0	4	0	4	985	1	-3098	16384
99	0	5	0	5	729	1	-2898	49152
99	0	6	0	6	-1923	0	-2220	32768
99	0	7	0	7	-1798	0	-2220	0
99	0	8	0	8	-1663	0	-2185	0
99	0	9	0	9	-1502	0	-2194	0
99	1	0	0	0	1107	0	-3740	52793
99	1	1	0	1	61	0	-612	0
99	1	2	0	2	129	0	2025	16384
99	1	3	0	3	-2183	0	56	32768
99	1	4	0	4	985	1	-3099	16384
99	1	5	0	5	727	1	-2899	49152
99	1	6	0	6	-1926	0	-2106	32768
99	1	7	0	7	-1723	0	-2135	0
99	1	8	0	8	-1940	0	-1802	0
99	1	9	0	9	-1651	0	-1845	0
99	2	0	0	0	1107	0	-3740	52793
99	2	1	0	1	2074	0	33	49152
99	2	2	0	2	129	0	2025	16384
99	2	3	0	3	-2183	0	56	32768
99	2	4	0	4	989	1	-3100	16384
99	2	5	0	5	726	1	-2897	49152
99	2	6	0	6	-107	0	-1397	32768
